Site Name ,MARIAHO,,,
Site Number ,2,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,10956,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
2610,31/12/2017 , 18:30:00,0,0
2611,31/12/2017 , 18:45:00,0,0
2612,31/12/2017 , 19:00:00,0,0
2613,31/12/2017 , 19:15:00,0,0
2614,31/12/2017 , 19:30:00,0,0
2615,31/12/2017 , 19:45:00,0,0
2616,31/12/2017 , 20:00:00,0,0
2617,31/12/2017 , 20:15:00,0,0
2618,31/12/2017 , 20:30:00,0,0
2619,31/12/2017 , 20:45:00,0,0
2620,31/12/2017 , 21:00:00,0,0
2621,31/12/2017 , 21:15:00,0,0
2622,31/12/2017 , 21:30:00,0,0
2623,31/12/2017 , 21:45:00,0,0
2624,31/12/2017 , 22:00:00,0,0
2625,31/12/2017 , 22:15:00,0,0
2626,31/12/2017 , 22:30:00,0,0
2627,31/12/2017 , 22:45:00,0,0
2628,31/12/2017 , 23:00:00,0,0
2629,31/12/2017 , 23:15:00,0,0
2630,31/12/2017 , 23:30:00,0,0
2631,31/12/2017 , 23:45:00,0,0
2632,31/12/2017 , 24:00:00,0,0
2633,1/1/18, 00:15:00,0,0
2634,1/1/18, 00:30:00,0,0
2635,1/1/18, 00:45:00,0,0
2636,1/1/18, 01:00:00,0,0
2637,1/1/18, 01:15:00,0,0
2638,1/1/18, 01:30:00,0,0
2639,1/1/18, 01:45:00,0,0
2640,1/1/18, 02:00:00,0,0
2641,1/1/18, 02:15:00,0,0
2642,1/1/18, 02:30:00,0,0
2643,1/1/18, 02:45:00,0,0
2644,1/1/18, 03:00:00,0,0
2645,1/1/18, 03:15:00,0,0
2646,1/1/18, 03:30:00,0,0
2647,1/1/18, 03:45:00,0,0
2648,1/1/18, 04:00:00,0,0
2649,1/1/18, 04:15:00,0,0
2650,1/1/18, 04:30:00,0,0
2651,1/1/18, 04:45:00,0,0
2652,1/1/18, 05:00:00,0,0
2653,1/1/18, 05:15:00,0,0
2654,1/1/18, 05:30:00,0,0
2655,1/1/18, 05:45:00,0,0
2656,1/1/18, 06:00:00,0,0
2657,1/1/18, 06:15:00,0,0
2658,1/1/18, 06:30:00,0,0
2659,1/1/18, 06:45:00,0,0
2660,1/1/18, 07:00:00,0,0
2661,1/1/18, 07:15:00,0,0
2662,1/1/18, 07:30:00,10,10
2663,1/1/18, 07:45:00,22,22
2664,1/1/18, 08:00:00,52,52
2665,1/1/18, 08:15:00,64,64
2666,1/1/18, 08:30:00,66,66
2667,1/1/18, 08:45:00,80,80
2668,1/1/18, 09:00:00,126,126
2669,1/1/18, 09:15:00,157,157
2670,1/1/18, 09:30:00,268,268
2671,1/1/18, 09:45:00,299,299
2672,1/1/18, 10:00:00,187,187
2673,1/1/18, 10:15:00,459,459
2674,1/1/18, 10:30:00,318,318
2675,1/1/18, 10:45:00,484,484
2676,1/1/18, 11:00:00,486,486
2677,1/1/18, 11:15:00,509,509
2678,1/1/18, 11:30:00,452,452
2679,1/1/18, 11:45:00,360,360
2680,1/1/18, 12:00:00,537,537
2681,1/1/18, 12:15:00,418,418
2682,1/1/18, 12:30:00,426,426
2683,1/1/18, 12:45:00,645,645
2684,1/1/18, 13:00:00,516,516
2685,1/1/18, 13:15:00,623,623
2686,1/1/18, 13:30:00,458,458
2687,1/1/18, 13:45:00,292,292
2688,1/1/18, 14:00:00,207,207
2689,1/1/18, 14:15:00,513,513
2690,1/1/18, 14:30:00,438,438
2691,1/1/18, 14:45:00,260,260
2692,1/1/18, 15:00:00,269,269
2693,1/1/18, 15:15:00,160,160
2694,1/1/18, 15:30:00,139,139
2695,1/1/18, 15:45:00,150,150
2696,1/1/18, 16:00:00,167,167
2697,1/1/18, 16:15:00,131,131
2698,1/1/18, 16:30:00,105,105
2699,1/1/18, 16:45:00,88,88
2700,1/1/18, 17:00:00,73,73
2701,1/1/18, 17:15:00,44,44
2702,1/1/18, 17:30:00,26,26
2703,1/1/18, 17:45:00,15,15
2704,1/1/18, 18:00:00,5,5
2705,1/1/18, 18:15:00,0,0
2706,1/1/18, 18:30:00,0,0
2707,1/1/18, 18:45:00,0,0
2708,1/1/18, 19:00:00,0,0
2709,1/1/18, 19:15:00,0,0
2710,1/1/18, 19:30:00,0,0
2711,1/1/18, 19:45:00,0,0
2712,1/1/18, 20:00:00,0,0
2713,1/1/18, 20:15:00,0,0
2714,1/1/18, 20:30:00,0,0
2715,1/1/18, 20:45:00,0,0
2716,1/1/18, 21:00:00,0,0
2717,1/1/18, 21:15:00,0,0
2718,1/1/18, 21:30:00,0,0
2719,1/1/18, 21:45:00,0,0
2720,1/1/18, 22:00:00,0,0
2721,1/1/18, 22:15:00,0,0
2722,1/1/18, 22:30:00,0,0
2723,1/1/18, 22:45:00,0,0
2724,1/1/18, 23:00:00,0,0
2725,1/1/18, 23:15:00,0,0
2726,1/1/18, 23:30:00,0,0
2727,1/1/18, 23:45:00,0,0
2728,1/1/18, 24:00:00,0,0
2729,2/1/18, 00:15:00,0,0
2730,2/1/18, 00:30:00,0,0
2731,2/1/18, 00:45:00,0,0
2732,2/1/18, 01:00:00,0,0
2733,2/1/18, 01:15:00,0,0
2734,2/1/18, 01:30:00,0,0
2735,2/1/18, 01:45:00,0,0
2736,2/1/18, 02:00:00,0,0
2737,2/1/18, 02:15:00,0,0
2738,2/1/18, 02:30:00,0,0
2739,2/1/18, 02:45:00,0,0
2740,2/1/18, 03:00:00,0,0
2741,2/1/18, 03:15:00,0,0
2742,2/1/18, 03:30:00,0,0
2743,2/1/18, 03:45:00,0,0
2744,2/1/18, 04:00:00,0,0
2745,2/1/18, 04:15:00,0,0
2746,2/1/18, 04:30:00,0,0
2747,2/1/18, 04:45:00,0,0
2748,2/1/18, 05:00:00,0,0
2749,2/1/18, 05:15:00,0,0
2750,2/1/18, 05:30:00,0,0
2751,2/1/18, 05:45:00,0,0
2752,2/1/18, 06:00:00,0,0
2753,2/1/18, 06:15:00,0,0
2754,2/1/18, 06:30:00,0,0
2755,2/1/18, 06:45:00,0,0
2756,2/1/18, 07:00:00,0,0
2757,2/1/18, 07:15:00,0,0
2758,2/1/18, 07:30:00,4,4
2759,2/1/18, 07:45:00,13,13
2760,2/1/18, 08:00:00,32,32
2761,2/1/18, 08:15:00,57,57
2762,2/1/18, 08:30:00,64,64
2763,2/1/18, 08:45:00,110,110
2764,2/1/18, 09:00:00,122,122
2765,2/1/18, 09:15:00,161,161
2766,2/1/18, 09:30:00,170,170
2767,2/1/18, 09:45:00,315,315
2768,2/1/18, 10:00:00,316,316
2769,2/1/18, 10:15:00,389,389
2770,2/1/18, 10:30:00,450,450
2771,2/1/18, 10:45:00,524,524
2772,2/1/18, 11:00:00,412,412
2773,2/1/18, 11:15:00,199,199
2774,2/1/18, 11:30:00,237,237
2775,2/1/18, 11:45:00,386,386
2776,2/1/18, 12:00:00,596,596
2777,2/1/18, 12:15:00,462,462
2778,2/1/18, 12:30:00,737,737
2779,2/1/18, 12:45:00,1172,1172
2780,2/1/18, 13:00:00,954,954
2781,2/1/18, 13:15:00,426,426
2782,2/1/18, 13:30:00,350,350
2783,2/1/18, 13:45:00,436,436
2784,2/1/18, 14:00:00,410,410
2785,2/1/18, 14:15:00,859,859
2786,2/1/18, 14:30:00,414,414
2787,2/1/18, 14:45:00,197,197
2788,2/1/18, 15:00:00,291,291
2789,2/1/18, 15:15:00,303,303
2790,2/1/18, 15:30:00,341,341
2791,2/1/18, 15:45:00,290,290
2792,2/1/18, 16:00:00,285,285
2793,2/1/18, 16:15:00,165,165
2794,2/1/18, 16:30:00,144,144
2795,2/1/18, 16:45:00,211,211
2796,2/1/18, 17:00:00,111,111
2797,2/1/18, 17:15:00,78,78
2798,2/1/18, 17:30:00,52,52
2799,2/1/18, 17:45:00,38,38
2800,2/1/18, 18:00:00,13,13
2801,2/1/18, 18:15:00,2,2
2802,2/1/18, 18:30:00,0,0
2803,2/1/18, 18:45:00,0,0
2804,2/1/18, 19:00:00,0,0
2805,2/1/18, 19:15:00,0,0
2806,2/1/18, 19:30:00,0,0
2807,2/1/18, 19:45:00,0,0
2808,2/1/18, 20:00:00,0,0
2809,2/1/18, 20:15:00,0,0
2810,2/1/18, 20:30:00,0,0
2811,2/1/18, 20:45:00,0,0
2812,2/1/18, 21:00:00,0,0
2813,2/1/18, 21:15:00,0,0
2814,2/1/18, 21:30:00,0,0
2815,2/1/18, 21:45:00,0,0
2816,2/1/18, 22:00:00,0,0
2817,2/1/18, 22:15:00,0,0
2818,2/1/18, 22:30:00,0,0
2819,2/1/18, 22:45:00,0,0
2820,2/1/18, 23:00:00,0,0
2821,2/1/18, 23:15:00,0,0
2822,2/1/18, 23:30:00,0,0
2823,2/1/18, 23:45:00,0,0
2824,2/1/18, 24:00:00,0,0
2825,3/1/18, 00:15:00,0,0
2826,3/1/18, 00:30:00,0,0
2827,3/1/18, 00:45:00,0,0
2828,3/1/18, 01:00:00,0,0
2829,3/1/18, 01:15:00,0,0
2830,3/1/18, 01:30:00,0,0
2831,3/1/18, 01:45:00,0,0
2832,3/1/18, 02:00:00,0,0
2833,3/1/18, 02:15:00,0,0
2834,3/1/18, 02:30:00,0,0
2835,3/1/18, 02:45:00,0,0
2836,3/1/18, 03:00:00,0,0
2837,3/1/18, 03:15:00,0,0
2838,3/1/18, 03:30:00,0,0
2839,3/1/18, 03:45:00,0,0
2840,3/1/18, 04:00:00,0,0
2841,3/1/18, 04:15:00,0,0
2842,3/1/18, 04:30:00,0,0
2843,3/1/18, 04:45:00,0,0
2844,3/1/18, 05:00:00,0,0
2845,3/1/18, 05:15:00,0,0
2846,3/1/18, 05:30:00,0,0
2847,3/1/18, 05:45:00,0,0
2848,3/1/18, 06:00:00,0,0
2849,3/1/18, 06:15:00,0,0
2850,3/1/18, 06:30:00,0,0
2851,3/1/18, 06:45:00,0,0
2852,3/1/18, 07:00:00,0,0
2853,3/1/18, 07:15:00,2,2
2854,3/1/18, 07:30:00,25,25
2855,3/1/18, 07:45:00,49,49
2856,3/1/18, 08:00:00,90,90
2857,3/1/18, 08:15:00,83,83
2858,3/1/18, 08:30:00,123,123
2859,3/1/18, 08:45:00,171,171
2860,3/1/18, 09:00:00,178,178
2861,3/1/18, 09:15:00,236,236
2862,3/1/18, 09:30:00,286,286
2863,3/1/18, 09:45:00,350,350
2864,3/1/18, 10:00:00,432,432
2865,3/1/18, 10:15:00,449,449
2866,3/1/18, 10:30:00,683,683
2867,3/1/18, 10:45:00,827,827
2868,3/1/18, 11:00:00,609,609
2869,3/1/18, 11:15:00,614,614
2870,3/1/18, 11:30:00,791,791
2871,3/1/18, 11:45:00,767,767
2872,3/1/18, 12:00:00,931,931
2873,3/1/18, 12:15:00,651,651
2874,3/1/18, 12:30:00,1004,1004
2875,3/1/18, 12:45:00,981,981
2876,3/1/18, 13:00:00,800,800
2877,3/1/18, 13:15:00,743,743
2878,3/1/18, 13:30:00,1101,1101
2879,3/1/18, 13:45:00,1054,1054
2880,3/1/18, 14:00:00,971,971
2881,3/1/18, 14:15:00,876,876
2882,3/1/18, 14:30:00,770,770
2883,3/1/18, 14:45:00,503,503
2884,3/1/18, 15:00:00,598,598
2885,3/1/18, 15:15:00,532,532
2886,3/1/18, 15:30:00,414,414
2887,3/1/18, 15:45:00,318,318
2888,3/1/18, 16:00:00,282,282
2889,3/1/18, 16:15:00,193,193
2890,3/1/18, 16:30:00,220,220
2891,3/1/18, 16:45:00,193,193
2892,3/1/18, 17:00:00,148,148
2893,3/1/18, 17:15:00,99,99
2894,3/1/18, 17:30:00,47,47
2895,3/1/18, 17:45:00,25,25
2896,3/1/18, 18:00:00,11,11
2897,3/1/18, 18:15:00,1,1
2898,3/1/18, 18:30:00,0,0
2899,3/1/18, 18:45:00,0,0
2900,3/1/18, 19:00:00,0,0
2901,3/1/18, 19:15:00,0,0
2902,3/1/18, 19:30:00,0,0
2903,3/1/18, 19:45:00,0,0
2904,3/1/18, 20:00:00,0,0
2905,3/1/18, 20:15:00,0,0
2906,3/1/18, 20:30:00,0,0
2907,3/1/18, 20:45:00,0,0
2908,3/1/18, 21:00:00,0,0
2909,3/1/18, 21:15:00,0,0
2910,3/1/18, 21:30:00,0,0
2911,3/1/18, 21:45:00,0,0
2912,3/1/18, 22:00:00,0,0
2913,3/1/18, 22:15:00,0,0
2914,3/1/18, 22:30:00,0,0
2915,3/1/18, 22:45:00,0,0
2916,3/1/18, 23:00:00,0,0
2917,3/1/18, 23:15:00,0,0
2918,3/1/18, 23:30:00,0,0
2919,3/1/18, 23:45:00,0,0
2920,3/1/18, 24:00:00,0,0
2921,4/1/18, 00:15:00,0,0
2922,4/1/18, 00:30:00,0,0
2923,4/1/18, 00:45:00,0,0
2924,4/1/18, 01:00:00,0,0
2925,4/1/18, 01:15:00,0,0
2926,4/1/18, 01:30:00,0,0
2927,4/1/18, 01:45:00,0,0
2928,4/1/18, 02:00:00,0,0
2929,4/1/18, 02:15:00,0,0
2930,4/1/18, 02:30:00,0,0
2931,4/1/18, 02:45:00,0,0
2932,4/1/18, 03:00:00,0,0
2933,4/1/18, 03:15:00,0,0
2934,4/1/18, 03:30:00,0,0
2935,4/1/18, 03:45:00,0,0
2936,4/1/18, 04:00:00,0,0
2937,4/1/18, 04:15:00,0,0
2938,4/1/18, 04:30:00,0,0
2939,4/1/18, 04:45:00,0,0
2940,4/1/18, 05:00:00,0,0
2941,4/1/18, 05:15:00,0,0
2942,4/1/18, 05:30:00,0,0
2943,4/1/18, 05:45:00,0,0
2944,4/1/18, 06:00:00,0,0
2945,4/1/18, 06:15:00,0,0
2946,4/1/18, 06:30:00,0,0
2947,4/1/18, 06:45:00,0,0
2948,4/1/18, 07:00:00,0,0
2949,4/1/18, 07:15:00,1,1
2950,4/1/18, 07:30:00,15,15
2951,4/1/18, 07:45:00,29,29
2952,4/1/18, 08:00:00,62,62
2953,4/1/18, 08:15:00,73,73
2954,4/1/18, 08:30:00,95,95
2955,4/1/18, 08:45:00,90,90
2956,4/1/18, 09:00:00,203,203
2957,4/1/18, 09:15:00,255,255
2958,4/1/18, 09:30:00,266,266
2959,4/1/18, 09:45:00,294,294
2960,4/1/18, 10:00:00,418,418
2961,4/1/18, 10:15:00,512,512
2962,4/1/18, 10:30:00,649,649
2963,4/1/18, 10:45:00,607,607
2964,4/1/18, 11:00:00,776,776
2965,4/1/18, 11:15:00,676,676
2966,4/1/18, 11:30:00,743,743
2967,4/1/18, 11:45:00,699,699
2968,4/1/18, 12:00:00,477,477
2969,4/1/18, 12:15:00,539,539
2970,4/1/18, 12:30:00,688,688
2971,4/1/18, 12:45:00,863,863
2972,4/1/18, 13:00:00,723,723
2973,4/1/18, 13:15:00,747,747
2974,4/1/18, 13:30:00,622,622
2975,4/1/18, 13:45:00,572,572
2976,4/1/18, 14:00:00,548,548
2977,4/1/18, 14:15:00,469,469
2978,4/1/18, 14:30:00,425,425
2979,4/1/18, 14:45:00,457,457
2980,4/1/18, 15:00:00,441,441
2981,4/1/18, 15:15:00,502,502
2982,4/1/18, 15:30:00,484,484
2983,4/1/18, 15:45:00,276,276
2984,4/1/18, 16:00:00,172,172
2985,4/1/18, 16:15:00,148,148
2986,4/1/18, 16:30:00,139,139
2987,4/1/18, 16:45:00,94,94
2988,4/1/18, 17:00:00,62,62
2989,4/1/18, 17:15:00,48,48
2990,4/1/18, 17:30:00,35,35
2991,4/1/18, 17:45:00,28,28
2992,4/1/18, 18:00:00,12,12
2993,4/1/18, 18:15:00,1,1
2994,4/1/18, 18:30:00,0,0
2995,4/1/18, 18:45:00,0,0
2996,4/1/18, 19:00:00,0,0
2997,4/1/18, 19:15:00,0,0
2998,4/1/18, 19:30:00,0,0
2999,4/1/18, 19:45:00,0,0
3000,4/1/18, 20:00:00,0,0
3001,4/1/18, 20:15:00,0,0
3002,4/1/18, 20:30:00,0,0
3003,4/1/18, 20:45:00,0,0
3004,4/1/18, 21:00:00,0,0
3005,4/1/18, 21:15:00,0,0
3006,4/1/18, 21:30:00,0,0
3007,4/1/18, 21:45:00,0,0
3008,4/1/18, 22:00:00,0,0
3009,4/1/18, 22:15:00,0,0
3010,4/1/18, 22:30:00,0,0
3011,4/1/18, 22:45:00,0,0
3012,4/1/18, 23:00:00,0,0
3013,4/1/18, 23:15:00,0,0
3014,4/1/18, 23:30:00,0,0
3015,4/1/18, 23:45:00,0,0
3016,4/1/18, 24:00:00,0,0
3017,5/1/18, 00:15:00,0,0
3018,5/1/18, 00:30:00,0,0
3019,5/1/18, 00:45:00,0,0
3020,5/1/18, 01:00:00,0,0
3021,5/1/18, 01:15:00,0,0
3022,5/1/18, 01:30:00,0,0
3023,5/1/18, 01:45:00,0,0
3024,5/1/18, 02:00:00,0,0
3025,5/1/18, 02:15:00,0,0
3026,5/1/18, 02:30:00,0,0
3027,5/1/18, 02:45:00,0,0
3028,5/1/18, 03:00:00,0,0
3029,5/1/18, 03:15:00,0,0
3030,5/1/18, 03:30:00,0,0
3031,5/1/18, 03:45:00,0,0
3032,5/1/18, 04:00:00,0,0
3033,5/1/18, 04:15:00,0,0
3034,5/1/18, 04:30:00,0,0
3035,5/1/18, 04:45:00,0,0
3036,5/1/18, 05:00:00,0,0
3037,5/1/18, 05:15:00,0,0
3038,5/1/18, 05:30:00,0,0
3039,5/1/18, 05:45:00,0,0
3040,5/1/18, 06:00:00,0,0
3041,5/1/18, 06:15:00,0,0
3042,5/1/18, 06:30:00,0,0
3043,5/1/18, 06:45:00,0,0
3044,5/1/18, 07:00:00,0,0
3045,5/1/18, 07:15:00,1,1
3046,5/1/18, 07:30:00,12,12
3047,5/1/18, 07:45:00,33,33
3048,5/1/18, 08:00:00,42,42
3049,5/1/18, 08:15:00,57,57
3050,5/1/18, 08:30:00,98,98
3051,5/1/18, 08:45:00,180,180
3052,5/1/18, 09:00:00,141,141
3053,5/1/18, 09:15:00,156,156
3054,5/1/18, 09:30:00,270,270
3055,5/1/18, 09:45:00,264,264
3056,5/1/18, 10:00:00,303,303
3057,5/1/18, 10:15:00,351,351
3058,5/1/18, 10:30:00,399,399
3059,5/1/18, 10:45:00,498,498
3060,5/1/18, 11:00:00,546,546
3061,5/1/18, 11:15:00,704,704
3062,5/1/18, 11:30:00,808,808
3063,5/1/18, 11:45:00,766,766
3064,5/1/18, 12:00:00,620,620
3065,5/1/18, 12:15:00,726,726
3066,5/1/18, 12:30:00,553,553
3067,5/1/18, 12:45:00,686,686
3068,5/1/18, 13:00:00,597,597
3069,5/1/18, 13:15:00,556,556
3070,5/1/18, 13:30:00,555,555
3071,5/1/18, 13:45:00,405,405
3072,5/1/18, 14:00:00,816,816
3073,5/1/18, 14:15:00,514,514
3074,5/1/18, 14:30:00,463,463
3075,5/1/18, 14:45:00,560,560
3076,5/1/18, 15:00:00,376,376
3077,5/1/18, 15:15:00,332,332
3078,5/1/18, 15:30:00,359,359
3079,5/1/18, 15:45:00,200,200
3080,5/1/18, 16:00:00,124,124
3081,5/1/18, 16:15:00,133,133
3082,5/1/18, 16:30:00,83,83
3083,5/1/18, 16:45:00,64,64
3084,5/1/18, 17:00:00,59,59
3085,5/1/18, 17:15:00,48,48
3086,5/1/18, 17:30:00,28,28
3087,5/1/18, 17:45:00,17,17
3088,5/1/18, 18:00:00,8,8
3089,5/1/18, 18:15:00,0,0
3090,5/1/18, 18:30:00,0,0
3091,5/1/18, 18:45:00,0,0
3092,5/1/18, 19:00:00,0,0
3093,5/1/18, 19:15:00,0,0
3094,5/1/18, 19:30:00,0,0
3095,5/1/18, 19:45:00,0,0
3096,5/1/18, 20:00:00,0,0
3097,5/1/18, 20:15:00,0,0
3098,5/1/18, 20:30:00,0,0
3099,5/1/18, 20:45:00,0,0
3100,5/1/18, 21:00:00,0,0
3101,5/1/18, 21:15:00,0,0
3102,5/1/18, 21:30:00,0,0
3103,5/1/18, 21:45:00,0,0
3104,5/1/18, 22:00:00,0,0
3105,5/1/18, 22:15:00,0,0
3106,5/1/18, 22:30:00,0,0
3107,5/1/18, 22:45:00,0,0
3108,5/1/18, 23:00:00,0,0
3109,5/1/18, 23:15:00,0,0
3110,5/1/18, 23:30:00,0,0
3111,5/1/18, 23:45:00,0,0
3112,5/1/18, 24:00:00,0,0
3113,6/1/18, 00:15:00,0,0
3114,6/1/18, 00:30:00,0,0
3115,6/1/18, 00:45:00,0,0
3116,6/1/18, 01:00:00,0,0
3117,6/1/18, 01:15:00,0,0
3118,6/1/18, 01:30:00,0,0
3119,6/1/18, 01:45:00,0,0
3120,6/1/18, 02:00:00,0,0
3121,6/1/18, 02:15:00,0,0
3122,6/1/18, 02:30:00,0,0
3123,6/1/18, 02:45:00,0,0
3124,6/1/18, 03:00:00,0,0
3125,6/1/18, 03:15:00,0,0
3126,6/1/18, 03:30:00,0,0
3127,6/1/18, 03:45:00,0,0
3128,6/1/18, 04:00:00,0,0
3129,6/1/18, 04:15:00,0,0
3130,6/1/18, 04:30:00,0,0
3131,6/1/18, 04:45:00,0,0
3132,6/1/18, 05:00:00,0,0
3133,6/1/18, 05:15:00,0,0
3134,6/1/18, 05:30:00,0,0
3135,6/1/18, 05:45:00,0,0
3136,6/1/18, 06:00:00,0,0
3137,6/1/18, 06:15:00,0,0
3138,6/1/18, 06:30:00,0,0
3139,6/1/18, 06:45:00,0,0
3140,6/1/18, 07:00:00,0,0
3141,6/1/18, 07:15:00,0,0
3142,6/1/18, 07:30:00,11,11
3143,6/1/18, 07:45:00,28,28
3144,6/1/18, 08:00:00,37,37
3145,6/1/18, 08:15:00,78,78
3146,6/1/18, 08:30:00,43,43
3147,6/1/18, 08:45:00,87,87
3148,6/1/18, 09:00:00,88,88
3149,6/1/18, 09:15:00,93,93
3150,6/1/18, 09:30:00,254,254
3151,6/1/18, 09:45:00,261,261
3152,6/1/18, 10:00:00,262,262
3153,6/1/18, 10:15:00,247,247
3154,6/1/18, 10:30:00,267,267
3155,6/1/18, 10:45:00,544,544
3156,6/1/18, 11:00:00,561,561
3157,6/1/18, 11:15:00,599,599
3158,6/1/18, 11:30:00,534,534
3159,6/1/18, 11:45:00,611,611
3160,6/1/18, 12:00:00,703,703
3161,6/1/18, 12:15:00,611,611
3162,6/1/18, 12:30:00,670,670
3163,6/1/18, 12:45:00,741,741
3164,6/1/18, 13:00:00,490,490
3165,6/1/18, 13:15:00,376,376
3166,6/1/18, 13:30:00,617,617
3167,6/1/18, 13:45:00,646,646
3168,6/1/18, 14:00:00,769,769
3169,6/1/18, 14:15:00,586,586
3170,6/1/18, 14:30:00,392,392
3171,6/1/18, 14:45:00,344,344
3172,6/1/18, 15:00:00,357,357
3173,6/1/18, 15:15:00,491,491
3174,6/1/18, 15:30:00,294,294
3175,6/1/18, 15:45:00,206,206
3176,6/1/18, 16:00:00,154,154
3177,6/1/18, 16:15:00,134,134
3178,6/1/18, 16:30:00,82,82
3179,6/1/18, 16:45:00,69,69
3180,6/1/18, 17:00:00,78,78
3181,6/1/18, 17:15:00,45,45
3182,6/1/18, 17:30:00,28,28
3183,6/1/18, 17:45:00,26,26
3184,6/1/18, 18:00:00,7,7
3185,6/1/18, 18:15:00,1,1
3186,6/1/18, 18:30:00,0,0
3187,6/1/18, 18:45:00,0,0
3188,6/1/18, 19:00:00,0,0
3189,6/1/18, 19:15:00,0,0
3190,6/1/18, 19:30:00,0,0
3191,6/1/18, 19:45:00,0,0
3192,6/1/18, 20:00:00,0,0
3193,6/1/18, 20:15:00,0,0
3194,6/1/18, 20:30:00,0,0
3195,6/1/18, 20:45:00,0,0
3196,6/1/18, 21:00:00,0,0
3197,6/1/18, 21:15:00,0,0
3198,6/1/18, 21:30:00,0,0
3199,6/1/18, 21:45:00,0,0
3200,6/1/18, 22:00:00,0,0
3201,6/1/18, 22:15:00,0,0
3202,6/1/18, 22:30:00,0,0
3203,6/1/18, 22:45:00,0,0
3204,6/1/18, 23:00:00,0,0
3205,6/1/18, 23:15:00,0,0
3206,6/1/18, 23:30:00,0,0
3207,6/1/18, 23:45:00,0,0
3208,6/1/18, 24:00:00,0,0
3209,7/1/18, 00:15:00,0,0
3210,7/1/18, 00:30:00,0,0
3211,7/1/18, 00:45:00,0,0
3212,7/1/18, 01:00:00,0,0
3213,7/1/18, 01:15:00,0,0
3214,7/1/18, 01:30:00,0,0
3215,7/1/18, 01:45:00,0,0
3216,7/1/18, 02:00:00,0,0
3217,7/1/18, 02:15:00,0,0
3218,7/1/18, 02:30:00,0,0
3219,7/1/18, 02:45:00,0,0
3220,7/1/18, 03:00:00,0,0
3221,7/1/18, 03:15:00,0,0
3222,7/1/18, 03:30:00,0,0
3223,7/1/18, 03:45:00,0,0
3224,7/1/18, 04:00:00,0,0
3225,7/1/18, 04:15:00,0,0
3226,7/1/18, 04:30:00,0,0
3227,7/1/18, 04:45:00,0,0
3228,7/1/18, 05:00:00,0,0
3229,7/1/18, 05:15:00,0,0
3230,7/1/18, 05:30:00,0,0
3231,7/1/18, 05:45:00,0,0
3232,7/1/18, 06:00:00,0,0
3233,7/1/18, 06:15:00,0,0
3234,7/1/18, 06:30:00,0,0
3235,7/1/18, 06:45:00,0,0
3236,7/1/18, 07:00:00,0,0
3237,7/1/18, 07:15:00,0,0
3238,7/1/18, 07:30:00,6,6
3239,7/1/18, 07:45:00,19,19
3240,7/1/18, 08:00:00,31,31
3241,7/1/18, 08:15:00,60,60
3242,7/1/18, 08:30:00,114,114
3243,7/1/18, 08:45:00,78,78
3244,7/1/18, 09:00:00,132,132
3245,7/1/18, 09:15:00,230,230
3246,7/1/18, 09:30:00,198,198
3247,7/1/18, 09:45:00,181,181
3248,7/1/18, 10:00:00,239,239
3249,7/1/18, 10:15:00,354,354
3250,7/1/18, 10:30:00,214,214
3251,7/1/18, 10:45:00,383,383
3252,7/1/18, 11:00:00,515,515
3253,7/1/18, 11:15:00,527,527
3254,7/1/18, 11:30:00,417,417
3255,7/1/18, 11:45:00,625,625
3256,7/1/18, 12:00:00,512,512
3257,7/1/18, 12:15:00,580,580
3258,7/1/18, 12:30:00,647,647
3259,7/1/18, 12:45:00,553,553
3260,7/1/18, 13:00:00,762,762
3261,7/1/18, 13:15:00,519,519
3262,7/1/18, 13:30:00,808,808
3263,7/1/18, 13:45:00,786,786
3264,7/1/18, 14:00:00,806,806
3265,7/1/18, 14:15:00,655,655
3266,7/1/18, 14:30:00,444,444
3267,7/1/18, 14:45:00,381,381
3268,7/1/18, 15:00:00,325,325
3269,7/1/18, 15:15:00,285,285
3270,7/1/18, 15:30:00,275,275
3271,7/1/18, 15:45:00,246,246
3272,7/1/18, 16:00:00,212,212
3273,7/1/18, 16:15:00,130,130
3274,7/1/18, 16:30:00,68,68
3275,7/1/18, 16:45:00,104,104
3276,7/1/18, 17:00:00,70,70
3277,7/1/18, 17:15:00,40,40
3278,7/1/18, 17:30:00,33,33
3279,7/1/18, 17:45:00,15,15
3280,7/1/18, 18:00:00,8,8
3281,7/1/18, 18:15:00,1,1
3282,7/1/18, 18:30:00,0,0
3283,7/1/18, 18:45:00,0,0
3284,7/1/18, 19:00:00,0,0
3285,7/1/18, 19:15:00,0,0
3286,7/1/18, 19:30:00,0,0
3287,7/1/18, 19:45:00,0,0
3288,7/1/18, 20:00:00,0,0
3289,7/1/18, 20:15:00,0,0
3290,7/1/18, 20:30:00,0,0
3291,7/1/18, 20:45:00,0,0
3292,7/1/18, 21:00:00,0,0
3293,7/1/18, 21:15:00,0,0
3294,7/1/18, 21:30:00,0,0
3295,7/1/18, 21:45:00,0,0
3296,7/1/18, 22:00:00,0,0
3297,7/1/18, 22:15:00,0,0
3298,7/1/18, 22:30:00,0,0
3299,7/1/18, 22:45:00,0,0
